id,alias,name,image_url,is_claimed,is_closed,url,phone,display_phone,review_count,categories,rating,location,coordinates,photos,price,hours,transactions,special_hours,messaging
9fG8-RRh1rzuCKN2TmF-QQ,5ive-spice-new-york-2,5ive Spice,https://s3-media1.fl.yelpcdn.com/bphoto/GNDdH26bue1yTqVJEawx6A/o.jpg,True,False,https://www.yelp.com/biz/5ive-spice-new-york-2?adjust_creative=VYGm0sk0aHdKKGyXs5PMrA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=VYGm0sk0aHdKKGyXs5PMrA,+19174092605,(917) 409-2605,194,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",5.0,"{'address1': '227 Mulberry St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['227 Mulberry St', 'New York, NY 10012'], 'cross_streets': 'Spring St & Prince St'}","{'latitude': 40.722598, 'longitude': -73.996272}",['https://s3-media1.fl.yelpcdn.com/bphoto/GNDdH26bue1yTqVJEawx6A/o.jpg'],,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['pickup', 'delivery']",,"{'url': 'https://www.yelp.com/raq/9fG8-RRh1rzuCKN2TmF-QQ?adjust_creative=VYGm0sk0aHdKKGyXs5PMrA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=VYGm0sk0aHdKKGyXs5PMrA#popup%3Araq', 'use_case_text': 'Message the Business'}"
ax4INkzwL__-d_kGJfcA-w,kaikagetsu-nyc-new-york-2,Kaikagetsu NYC,https://s3-media3.fl.yelpcdn.com/bphoto/vtl3gL8XoiPNV-MwPvEuVQ/o.jpg,True,False,https://www.yelp.com/biz/kaikagetsu-nyc-new-york-2?adjust_creative=VYGm0sk0aHdKKGyXs5PMrA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=VYGm0sk0aHdKKGyXs5PMrA,+16465903900,(646) 590-3900,86,"[{'alias': 'japanese', 'title': 'Japanese'}]",4.5,"{'address1': '162 Orchard St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['162 Orchard St', 'New York, NY 10002'], 'cross_streets': 'Stanton St & Rivington St'}","{'latitude': 40.72104, 'longitude': -73.98848}","['https://s3-media3.fl.yelpcdn.com/bphoto/vtl3gL8XoiPNV-MwPvEuVQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/OuxG_q8Ri1r2vUY-6l6ZdA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/OVGtj-R95J-hAnAiY_P-YQ/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '1730', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1730', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1730', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1730', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1730', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['restaurant_reservation', 'delivery']",,
jAaVnUKLITkuhzwXIe0vLQ,cafe-mogador-brooklyn,Cafe Mogador,https://s3-media1.fl.yelpcdn.com/bphoto/jUl2gMl7B93sIHzKRKatIA/o.jpg,True,False,https://www.yelp.com/biz/cafe-mogador-brooklyn?adjust_creative=VYGm0sk0aHdKKGyXs5PMrA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=VYGm0sk0aHdKKGyXs5PMrA,+17184869222,(718) 486-9222,1199,"[{'alias': 'moroccan', 'title': 'Moroccan'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.5,"{'address1': '133 Wythe Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['133 Wythe Ave', 'Brooklyn, NY 11211'], 'cross_streets': '7th and 8th on Wythe'}","{'latitude': 40.719747, 'longitude': -73.959993}","['https://s3-media1.fl.yelpcdn.com/bphoto/jUl2gMl7B93sIHzKRKatIA/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/AJvstQkBQlwZoKUT0Kk54w/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/MvvnsGmYCZmDJtIftKosgg/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1030', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1030', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1030', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1030', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1030', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1030', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1030', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['pickup', 'delivery']",,
nxTEuWKzkK1tCF4LrhFSUQ,pig-and-khao-new-york,Pig and Khao,https://s3-media4.fl.yelpcdn.com/bphoto/lVUEbZ9sFojU2DeRLgzRQA/o.jpg,True,False,https://www.yelp.com/biz/pig-and-khao-new-york?adjust_creative=VYGm0sk0aHdKKGyXs5PMrA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=VYGm0sk0aHdKKGyXs5PMrA,+12129204485,(212) 920-4485,1659,"[{'alias': 'filipino', 'title': 'Filipino'}, {'alias': 'thai', 'title': 'Thai'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'address1': '68 Clinton St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['68 Clinton St', 'New York, NY 10002'], 'cross_streets': 'Stanton St & Rivington St'}","{'latitude': 40.71926, 'longitude': -73.98475}","['https://s3-media4.fl.yelpcdn.com/bphoto/lVUEbZ9sFojU2DeRLgzRQA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/MYeMtZp4s1a4X1TkDGn4Jw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/bV_sHIsR3MFmclD63AmwKA/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '1515', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '1515', 'day': 6}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['delivery', 'pickup']",,
AIKjw2QLvVNdha3TciJYzg,boqueria-soho-new-york-2,Boqueria Soho,https://s3-media1.fl.yelpcdn.com/bphoto/dCL7_g5zIsPd5ggJjvjggg/o.jpg,True,False,https://www.yelp.com/biz/boqueria-soho-new-york-2?adjust_creative=VYGm0sk0aHdKKGyXs5PMrA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=VYGm0sk0aHdKKGyXs5PMrA,+12123434255,(212) 343-4255,1063,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.0,"{'address1': '171 Spring St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['171 Spring St', 'New York, NY 10012'], 'cross_streets': 'Thompson St & Broadway'}","{'latitude': 40.724912, 'longitude': -74.0021299}","['https://s3-media1.fl.yelpcdn.com/bphoto/dCL7_g5zIsPd5ggJjvjggg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/NVDEX1QfAitktj7BNNT5eQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/Ow4Jvi-IzjSsiFhT5nkttg/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['delivery', 'pickup']",,
OQbccovdHgjenH-sJIbFPw,clover-hill-brooklyn,Clover Hill,https://s3-media2.fl.yelpcdn.com/bphoto/qXBgeD528c_JDKCg1ECPpA/o.jpg,True,False,https://www.yelp.com/biz/clover-hill-brooklyn?adjust_creative=VYGm0sk0aHdKKGyXs5PMrA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=VYGm0sk0aHdKKGyXs5PMrA,+19293376580,(929) 337-6580,13,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'address1': '20 Columbia Pl', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['20 Columbia Pl', 'Brooklyn, NY 11201'], 'cross_streets': 'Atlantic Ave & State St'}","{'latitude': 40.69316, 'longitude': -73.99871}","['https://s3-media2.fl.yelpcdn.com/bphoto/qXBgeD528c_JDKCg1ECPpA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/dYKbI76W-k17x5O6gNUvTw/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/zLWYbf04op4E6iLiFWOKhA/o.jpg']",,,[],,"{'url': 'https://www.yelp.com/raq/OQbccovdHgjenH-sJIbFPw?adjust_creative=VYGm0sk0aHdKKGyXs5PMrA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=VYGm0sk0aHdKKGyXs5PMrA#popup%3Araq', 'use_case_text': 'Message the Business'}"
9AXTJkwXdWaJaQkCjpj6mA,sunday-in-brooklyn-brooklyn-3,Sunday in Brooklyn,https://s3-media2.fl.yelpcdn.com/bphoto/aQ6Q-J6s4imnnsxnfVASjw/o.jpg,True,False,https://www.yelp.com/biz/sunday-in-brooklyn-brooklyn-3?adjust_creative=VYGm0sk0aHdKKGyXs5PMrA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=VYGm0sk0aHdKKGyXs5PMrA,+13472226722,(347) 222-6722,895,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'address1': '348 Wythe Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11249', 'country': 'US', 'state': 'NY', 'display_address': ['348 Wythe Ave', 'Brooklyn, NY 11249'], 'cross_streets': ''}","{'latitude': 40.714145, 'longitude': -73.965322}","['https://s3-media2.fl.yelpcdn.com/bphoto/aQ6Q-J6s4imnnsxnfVASjw/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/0Ld-ZuZqJ1rbAmjBgFlFdg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/Eo2qF2-NjrSM4Idiqkn-Yg/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '1530', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '1530', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '1530', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '1530', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '1530', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '1530', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '1530', 'day': 6}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['pickup', 'delivery']",,
4XX-zF8h5Lvrr22_tqU6-Q,the-river-café-brooklyn-3,The River Café,https://s3-media1.fl.yelpcdn.com/bphoto/X5pxv0ydhNP7kPBDArEHsw/o.jpg,True,False,https://www.yelp.com/biz/the-river-caf%C3%A9-brooklyn-3?adjust_creative=VYGm0sk0aHdKKGyXs5PMrA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=VYGm0sk0aHdKKGyXs5PMrA,+17185225200,(718) 522-5200,1151,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.0,"{'address1': '1 Water St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['1 Water St', 'Brooklyn, NY 11201'], 'cross_streets': 'Brooklyn Brg & W Cadman Plz'}","{'latitude': 40.70318, 'longitude': -73.9946499}","['https://s3-media1.fl.yelpcdn.com/bphoto/X5pxv0ydhNP7kPBDArEHsw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/pCyQE-vUfuJdO112RnjKgA/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/Rxg5eDnRtIm73UEuNa3NHA/o.jpg']",$$$$,"[{'open': [{'is_overnight': False, 'start': '1730', 'end': '2030', 'day': 2}, {'is_overnight': False, 'start': '1730', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1730', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1730', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1730', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",[],,
8SehQovJOuQDLbtzLLYLyw,rh-rooftop-restaurant-new-york-new-york-2,RH Rooftop Restaurant New York,https://s3-media2.fl.yelpcdn.com/bphoto/8wFOzJweUeOnioYcsnQ5Xg/o.jpg,True,False,https://www.yelp.com/biz/rh-rooftop-restaurant-new-york-new-york-2?adjust_creative=VYGm0sk0aHdKKGyXs5PMrA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=VYGm0sk0aHdKKGyXs5PMrA,+12122172210,(212) 217-2210,381,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'address1': '9 9th Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['9 9th Ave', 'New York, NY 10014'], 'cross_streets': ''}","{'latitude': 40.73985, 'longitude': -74.00639}","['https://s3-media2.fl.yelpcdn.com/bphoto/8wFOzJweUeOnioYcsnQ5Xg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/q2uFQCidEoDRJWTM1ZAkZQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/0dJa_6kuFLOPgGlGssE3Rg/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",[],,
YSflX6shqcP3zYno0Zz75Q,while-we-were-young-new-york,While We Were Young,https://s3-media3.fl.yelpcdn.com/bphoto/I5QdRi1JuxzSIqgYJML8dg/o.jpg,True,False,https://www.yelp.com/biz/while-we-were-young-new-york?adjust_creative=VYGm0sk0aHdKKGyXs5PMrA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=VYGm0sk0aHdKKGyXs5PMrA,+19176756272,(917) 675-6272,364,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'address1': '183 W 10th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['183 W 10th St', 'New York, NY 10014'], 'cross_streets': 'S 7th Ave & 4th St'}","{'latitude': 40.73437, 'longitude': -74.00272}","['https://s3-media3.fl.yelpcdn.com/bphoto/I5QdRi1JuxzSIqgYJML8dg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/gphJ7FjioWv9kKAToKXSSQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/XAgG2ODUyljEqWCLYyWS5A/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1600', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1600', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1600', 'end': '2300', 'day': 2}, {'is_overnight': True, 'start': '1600', 'end': '0100', 'day': 3}, {'is_overnight': True, 'start': '1200', 'end': '0100', 'day': 4}, {'is_overnight': True, 'start': '1100', 'end': '0100', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],,
B3_K2kUVbYOU0VaLcj_LTw,thai-villa-new-york-2,Thai Villa,https://s3-media3.fl.yelpcdn.com/bphoto/XKvKGgVuj4_jhqHPVQj4_A/o.jpg,True,False,https://www.yelp.com/biz/thai-villa-new-york-2?adjust_creative=VYGm0sk0aHdKKGyXs5PMrA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=VYGm0sk0aHdKKGyXs5PMrA,+12128029999,(212) 802-9999,3677,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.5,"{'address1': '5 E 19th St', 'address2': 'G Floor', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['5 E 19th St', 'G Floor', 'New York, NY 10003'], 'cross_streets': 'Broadway & 5th Ave'}","{'latitude': 40.73902, 'longitude': -73.99065}","['https://s3-media3.fl.yelpcdn.com/bphoto/XKvKGgVuj4_jhqHPVQj4_A/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/n5jkkF0fy6g9YQNjdjW-oQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/oELHjgVFiisZdXpn91cd5A/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '2215', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '2215', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2215', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2215', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '2230', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '2230', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '2215', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['pickup', 'delivery']",,
liZmIO0FqZwslLJfLDkfgw,wayla-new-york,Wayla,https://s3-media1.fl.yelpcdn.com/bphoto/Se9IRHfGW8z9-292HJyKsQ/o.jpg,True,False,https://www.yelp.com/biz/wayla-new-york?adjust_creative=VYGm0sk0aHdKKGyXs5PMrA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=VYGm0sk0aHdKKGyXs5PMrA,+12122062500,(212) 206-2500,343,"[{'alias': 'thai', 'title': 'Thai'}]",4.5,"{'address1': '100 Forsyth St', 'address2': 'Basement', 'address3': None, 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['100 Forsyth St', 'Basement', 'New York, NY 10002'], 'cross_streets': 'Broome St & Grand St'}","{'latitude': 40.7183, 'longitude': -73.9926038}","['https://s3-media1.fl.yelpcdn.com/bphoto/Se9IRHfGW8z9-292HJyKsQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/22f4sEYTi9v9SUqrc1cpaw/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/TSK0mey5v2TX_DTOkzVllg/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '1530', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '1530', 'day': 6}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",['delivery'],,
XipQLDbyTl5tsLlyzAWzug,jajaja-plantas-mexicana-new-york-2,Jajaja Plantas Mexicana,https://s3-media3.fl.yelpcdn.com/bphoto/OkWKXxOZBLJO7hRjOlIMig/o.jpg,True,False,https://www.yelp.com/biz/jajaja-plantas-mexicana-new-york-2?adjust_creative=VYGm0sk0aHdKKGyXs5PMrA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=VYGm0sk0aHdKKGyXs5PMrA,+16468835453,(646) 883-5453,1007,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,"{'address1': '162 E Broadway', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['162 E Broadway', 'New York, NY 10002'], 'cross_streets': 'East Broadway & Pike St'}","{'latitude': 40.7141530317142, 'longitude': -73.9904247969389}","['https://s3-media3.fl.yelpcdn.com/bphoto/OkWKXxOZBLJO7hRjOlIMig/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/N3j_RaNlwINF4OHFrgP8vw/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/fw9bct0vQIbMPIGGaObTYA/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['delivery', 'pickup', 'restaurant_reservation']",,
